dev_username,followers,NoC,AB,NAB,CII,CNII,CE,NCE,INEI,IEI,AddLGM,DelLGM,ChurnLGM,NoMGM,AddLOC,DelLOC,churnLOC,AddF,DelF,AddSAM,DelSAM,ChurnSAM,DiP,ICT,project,job
b1c9ee9411bfaa002491cd7904cd8924,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,68.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
32abc8ee56c0496a713b8fb68d884e66,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
57d2972ed6eb4c46b8f8d0bf2a0d28a0,176,2,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2.0,133.0,2.0,0.0,0.0,0.0,0.0,14.334131944444444,7.167065972222222,spring-boot-admin,UNKNOW
43904227764b2967a0fddceb164540de,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,876.5747916666667,438.2873958333333,spring-boot-admin,UNKNOW
a34515a1e10107dfb247820a0764e2e7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
1cd68a491f87e698a744c4744deeae60,4,3,14.0,18.0,0.0,32.0,3.0,29.0,0.0,0.0,28.0,0.0,28.0,0.0,2478.0,112.0,2366.0,31.0,0.0,0.0,0.0,0.0,197.5260763888889,65.84202546296297,spring-boot-admin,SE
f526d356ff0f09adc4612806dd071243,38,8,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,92.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,8.025925925925925,2.0064814814814813,spring-boot-admin,UNKNOW
ded0a8b03832bc07393e16048fe3e569,0,1,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
7de3345b8e26d718172209ffaa63fd15,12,15,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0,-5.0,0.0,344.0,278.0,66.0,0.0,0.0,0.0,0.0,0.0,1163.7413657407408,193.95689429012344,spring-boot-admin,UNKNOW
d1c09646bb00c678695f5ced9ac265f2,6,2,0.0,14.0,4.0,10.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,51.0,633.0,12.0,0.0,0.0,0.0,0.0,17.048206018518513,8.524103009259257,spring-boot-admin,UNKNOW
278969789cecf887e24279019c2ae72b,38,69,0.0,13.0,4.0,9.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,362.0,52.0,310.0,9.0,3.0,0.0,0.0,0.0,320.82178240740745,24.50264840949821,spring-boot-admin,SE
ebe283afa1d1c76cb42fc5e46511ba39,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
e929589f963b1a24a88ea70286d110f0,37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249189814814814,0.0124594907407407,spring-boot-admin,UNKNOW
c7ce21e3d42e37aec83e7b664cb9dd0a,833,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
040ca191421506bf2052cd6edf4786fd,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
d4914198c44ce04bcc68774d74d16932,130,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44865740740741,32.224328703703705,spring-boot-admin,SE
8a8b4f632066ee7930e862f9236d61cb,565,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
ed79a9e80ae03938f01d1f06c00d2110,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,210.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,spring-boot-admin,UNKNOW
450778a721c1271acf87368b7c0ce6ff,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
50ef692f37c7163d7bddc90e84c3fa24,249,3,0.0,9.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,30.0,717.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,spring-boot-admin,UNKNOW
70754b9c634a481177272f96c1d782a9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring-boot-admin,UNKNOW
7c6b87d824ff705a0332a1a7597e4368,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247916666666666,0.3123958333333333,spring-boot-admin,UNKNOW
a07faaaaa1801121a846eb495fc581e9,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,116.0,624.0,3.0,0.0,19.0,3.0,16.0,134.5741087962963,12.234009890572391,dhis2-core,UNKNOW
20437eff5ff4b600dab2bdd44e2ca741,29,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,205.0,23.0,182.0,1.0,0.0,2.0,0.0,2.0,618.0621180555555,123.61242361111113,dhis2-core,SA
4c3395c5378b15742d83c764234b04fa,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
ef1d04810eccab1904e87f90102f662d,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.8555902777778,38.618530092592586,dhis2-core,UNKNOW
44cbadfee0e1d5ba241456eb0ac6b718,160,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,12.0,460.0,2.0,0.0,0.0,0.0,0.0,1500.2628472222225,500.0876157407408,dhis2-core,SE
09f616a11393bc6470e6a36fcf59cb67,75,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,109.0,48.0,0.0,0.0,0.0,0.0,0.0,482.42394675925925,94.6058277116402,dhis2-core,SA
fe85280df9e0a9af6613edfae033ae85,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,956.1220833333332,274.01453703703703,dhis2-core,SE
2855719aeada3fdfc980b4b1ed28fb8c,254,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,560.6708333333332,80.09583333333333,dhis2-core,SE
a86ad8de86020328d987ef2bc7ae6892,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,12.0,0.0,22.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1177.4827893518518,196.247131558642,dhis2-core,SE
2bdbb6c0833ae687a057993a1f88d566,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,BOT
3a6f9ec95dc8f05b9df523f10b4c4719,2,138,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1686.0,1772.0,-86.0,1.0,188510.0,175425.0,13085.0,96.0,42.0,1193.0,1026.0,167.0,790.7975347222223,13.65222031127662,dhis2-core,SSE
f7f7591403c6c431053920223069550a,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,37.0,19.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,dhis2-core,UNKNOW
63c4c42bf1e22b564c6bd3e79bf1a32b,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165625,0.00828125,dhis2-core,UNKNOW
bdc0a15b265b2b1b10e302c3a985870c,0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,54.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.0384953703706,15.453193352550668,dhis2-core,SE
a9b369cbc578b1057684871ff5a89f6c,0,35,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4143.0,1135.0,3008.0,35.0,1.0,34.0,8.0,26.0,103.46516203703705,2.956147486772488,dhis2-core,SE
83550c58d15d65178fff0183e4da1fa0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
c979e7002bc7bec3be223b8de677119a,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
ce66d2abb1aab48f4610f2bdf6c37e64,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0175810185185,107.00251157407408,dhis2-core,SE
e18e19fab60d6080998a67281a32388a,4,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.0,58.0,0.0,18022.0,6188.0,11834.0,116.0,18.0,336.0,206.0,130.0,973.994375,9.73994375,dhis2-core,SSE
9fd730375069d2711fcae1d0f35157b3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
2152521a72b2199cc34d6dce77137893,15,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,926.8061342592592,39.635375982042646,dhis2-core,UNKNOW
d77c6bac2103c46b7add22596cc513e0,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,0.0,4598.0,917.0,3681.0,16.0,0.0,19.0,1.0,18.0,1289.0435879629629,322.26089699074083,dhis2-core,UNKNOW
2b6694426e6f4daf0aed6ed70d5b2a7a,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
fed32c4dfe682cbf87f07455218ea7bb,236,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
c50eba3b75d8ca739cfa2dbeb20b8b0d,42,171,0.0,77.0,2.0,75.0,77.0,0.0,0.0,2.0,49.0,57.0,-8.0,2.0,30701.0,2644.0,28057.0,183.0,51.0,241.0,31.0,210.0,2262.0817013888886,236.9880732442348,dhis2-core,SSE
aa1c62e23c158b1d862dd19aaebf6d15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
ff7e7de08b0b85902a801a515ad6cce5,682,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
ead0a373ef765e45496a45bac2a9eca2,54,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,2696.0,-1576.0,0.0,0.0,2.0,0.0,2.0,142.0159259259259,71.00796296296295,dhis2-core,SSE
b803ae3ed3728b4efca1aa9ebc8c9041,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.8871064814814815,0.2957021604938272,dhis2-core,NSE
9afe1dbc21613587a048ad960a67a52a,35,2425,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,319.0,150.0,169.0,7.0,28995.0,14066.0,14929.0,215.0,734.0,578.0,2051.0,-1473.0,1571.8022569444445,0.6481658791523489,dhis2-core,SSE
fe22ba9e597617d1f27a31e17ef3315c,1,17,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0,297.0,2934.0,14.0,0.0,46.0,3.0,43.0,372.1739814814815,21.8925871459695,dhis2-core,UNKNOW
b1f0d0719c49bf355f7c7702be78bea4,63,482,4.0,18.0,2.0,20.0,0.0,22.0,1.0,0.0,259.0,110.0,149.0,0.0,80248.0,21153.0,59095.0,532.0,29.0,1235.0,2321.0,-1086.0,1855.3003935185184,11.535565589911174,dhis2-core,SSE
47471cc62cea6eb26043459fca94cf03,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
b4fd259ea1eee69bb41986110f4be32c,1,55,3.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,20.0,3.0,17.0,0.0,17202.0,1844.0,15358.0,64.0,9.0,81.0,25.0,56.0,442.2022685185185,8.040041245791244,dhis2-core,SSE
2d24b2ab3f1889129c58137c4c4c228d,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,75.0,-23.0,0.0,0.0,0.0,0.0,0.0,30.87851851851852,15.43925925925926,dhis2-core,SE
bb3ff2e764abd5ad9e3da634d3df6ea5,111,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,50.0,2.0,48.0,1.0,0.0,1.0,0.0,1.0,347.17096064814814,31.903898884680128,dhis2-core,NSE
7b576defa2928ed37fbe10a0c874cc01,10,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,24.0,29.0,2.0,10322.0,2418.0,7904.0,60.0,7.0,129.0,38.0,91.0,1433.1463657407407,12.639598680289485,dhis2-core,SSE
7c92082ca9a5ea9d036ca662cd6d5bb8,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,126.15708333333332,21.05924845679013,dhis2-core,NSE
8211ea9e1e19fe668f49fe45c10abffb,4,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,178.0,13.0,0.0,14073.0,1739.0,12334.0,65.0,16.0,254.0,246.0,8.0,351.1186458333333,13.352302872474748,dhis2-core,UNKNOW
b9b1cf3cacf84def792a4a8c962d06bb,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
51292e1b1e4d3d171ee66d0bc6cb7470,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,5.0,204.0,1.0,0.0,0.0,0.0,0.0,1.9510185185185185,0.9755092592592592,dhis2-core,UNKNOW
15abfdbd5413aa03009b407d2e4b6224,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,44.0,-1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1510.8188541666668,159.67091343118688,dhis2-core,SE
d5ffeccad0f12a005406a74018de1f59,147,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
9ea2cc4afaae81211d6eb99f7a344858,41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,2460.0,227.0,2233.0,13.0,0.0,29.0,0.0,29.0,258.16730324074075,86.05576774691359,dhis2-core,UNKNOW
9487f67bf680e9126460f1f2e9a2b050,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,192.0,606.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,dhis2-core,UNKNOW
597094c160bc5e1461fe3be575204d49,0,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,-50.0,0.0,46287.0,9334.0,36953.0,290.0,40.0,460.0,170.0,290.0,3125.884375,9.06053442028985,dhis2-core,SSE
d4bae1229986bc778e9dc03baa226b32,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
73c53d77deb28acb472b14a4e9fba0fd,6,685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,155.0,364.0,3.0,1.0,5.0,0.0,5.0,3252.9050347222224,17.75385058421518,dhis2-core,SE
59a5697bc4c197007678fc1782e113e7,16,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,78.0,-17.0,0.0,301.0,329.0,-28.0,0.0,5.0,1.0,2.0,-1.0,1080.962974537037,64.05271178948044,dhis2-core,SE
0b5c29670f2afc9648f77291856d84a5,15,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,415.0,54.0,0.0,16134.0,2768.0,13366.0,111.0,4.0,70.0,33.0,37.0,303.1998148148148,19.693638344226574,dhis2-core,UNKNOW
ed3cbd756d7a9785484898073075e86b,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dhis2-core,UNKNOW
40c4cd8c4b63fe464765241b592f0afb,1,2,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,86.0,1.0,0.0,0.0,0.0,0.0,0.1101388888888888,0.0550694444444444,flowable-engine,UNKNOW
257a3afa563f62dc9fcc099676c221ad,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,44.0,62.0,0.0,0.0,46.0,4.0,42.0,0.0,0.0,flowable-engine,SE
10d5504479c7ef2bc2bcc4d661105f95,84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
fb8cd263d4121121742fda52a72123d4,11,5,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,12.0,492.0,10.0,0.0,0.0,0.0,0.0,51.928680555555566,10.385736111111113,flowable-engine,UNKNOW
8146b404eabe18ed1fb9b35ba648dde8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0060416666666666,0.0030208333333333,flowable-engine,UNKNOW
cce0aec93ebea29158992153be004eac,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,181.4132638888889,36.502979166666655,flowable-engine,UNKNOW
d4f1af4be6fe9279e3856f466e0a3b17,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0023726851851851,0.0007908950617283,flowable-engine,UNKNOW
7c6997a0cc334a7f756178ed42c7d238,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
94d70e92042887846731690408bc85c0,0,5,1.0,16.0,1.0,16.0,8.0,9.0,0.0,0.0,250.0,210.0,40.0,0.0,1643.0,48.0,1595.0,19.0,0.0,16.0,0.0,16.0,143.0922800925926,28.61845601851852,flowable-engine,UNKNOW
7ee202f24c4da2aac3a55d68fdd7c170,43,54,0.0,26.0,4.0,22.0,16.0,10.0,1.0,0.0,26.0,57.0,-31.0,0.0,3496.0,1681.0,1815.0,24.0,7.0,9.0,4.0,5.0,1092.6835185185184,20.23487997256516,flowable-engine,UNKNOW
9a3f07669cdad95de065060d4bdae226,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,64.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
d3a5250ccfbf8b9701094782e8db8647,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,375.05329861111113,125.01776620370372,flowable-engine,UNKNOW
d59fbc089d48fc492714e6e500a5e5c8,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,flowable-engine,UNKNOW
4f6c34a0005064a3ab7db2e218157aa3,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,-1.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,flowable-engine,UNKNOW
3b1906300b5bbf6d4cddda17f345d393,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
7ba1bd73907df8b488594b86142b046d,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
06c2e15bc7a1faa42aa5f2b88228d53e,2,8,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,198.0,20.0,178.0,4.0,0.0,0.0,0.0,0.0,13.885324074074076,3.4713310185185184,flowable-engine,UNKNOW
cd1e1656548dc6e57ca0e506cf75b3cc,2,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195254629629629,0.0004437605218855,flowable-engine,UNKNOW
66888cb02b5fb1705e35d09a30dbf0b9,28,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,141.81275462962964,47.27091820987653,flowable-engine,UNKNOW
c5ede324b93765d88dc79be18088e9cc,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,19.349166666666665,9.674583333333333,flowable-engine,UNKNOW
c4e609ed7361fa1038759ebfb24c95c0,95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
cb8e487110830f18aca587b64baddbe5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,82.0,-9.0,0.0,0.0,0.0,0.0,0.0,37.36577546296297,18.68288773148149,flowable-engine,UNKNOW
2c84d38354a2c32f8c321dd91a40dec7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
62df9a2190e283365c88dcf135a1e271,36,2,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,7.0,309.0,4.0,0.0,0.0,0.0,0.0,0.0009259259259259,0.0004629629629629,flowable-engine,UNKNOW
9b66d9ad87fe6f3d01b86e4ecd5bf2ab,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
52c48077433ce152630ba8ed03cc6857,0,1,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
e2722030768ea4685079e19e061c5166,4,485,10.0,114.0,53.0,71.0,59.0,65.0,4.0,6.0,156.0,74.0,82.0,0.0,41830.0,33275.0,8555.0,3.0,11.0,68.0,112.0,-44.0,1675.7715625,10.319146865698045,flowable-engine,SSE
30e7b04601af23760333109743f52d13,0,1,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,369.0,61.0,308.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
0f11175bdb29b83a58bdc7a910a49737,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
b487b40e2cc4694ea3950834d55cbd16,2,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,flowable-engine,UNKNOW
6d87dedb5e70b61bd809ef9e4f39e5fb,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,233.9430902777777,116.97154513888889,flowable-engine,UNKNOW
